Entity,Superclass(es),http://purl.org/ozo/onz-g#definitionSource,http://purl.org/ozo/onz-g#editorNote,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#closeMatch,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#exactMatch,
http://purl.org/ozo/onz-g#Guideline,http://purl.org/ozo/onz-g#Plan,,,,"'Richtlijn'",,"'Editorial: Richtlijn is een gedetailleerd Plan waarin wordt uitgelegd hoe een Persoon of Organisatie kan voldoen aan een bepaalde standaard of waarmee een doelgericht stappenplan kan worden bepaald.'	'Editorial: Guideline is a detailed plan or explanation that guides some Person or Organization in setting some standard or determining some course of action.'",,
http://purl.org/ozo/onz-g#HealthcareInsuranceCompany,http://purl.org/ozo/onz-g#InsuranceCompany,,,,"'ZorgverzekeringsMaatschappij'",,"'Editorial: Zorgverzekeringsmaatschappij is een Bedrijf dat zorgverzekeringen verkoopt aan Personen.'	'Editorial: HealthcareInsuranceCompany is a Business that sells Healthcare insurances to Persons.'",,
http://purl.org/ozo/onz-g#HealthcareInsurancePolicy,http://purl.org/ozo/onz-g#InsurancePolicy,,,,"'Zorgverzekeringspolis'",,"'Editorial: Ziektekostenverzekeringspolis is een Verzekeringspolis waarin de voorwaarden staan opgesteld waarin een Zorgverzekeraar overgaat tot het uitbetalen voor de kosten van medisch advies, behandelingen, medicijnen, het gebruik van hulpmiddelen of andere voorzieningen op grond van een medische noodzaak.'	'Editorial: HealthInsurancePolicy is a Certificate that states the terms and conditions of financial reimbursement by some HealtcareInsuranceOrganisation if some Person has to make expenses for e.g. medical treatment, medication, medical advice and personal medical devices.'",,
http://purl.org/ozo/onz-g#HealthcareLaw,http://purl.org/ozo/onz-g#Law,,,"'Since the legal domain is not the primary focus of this ontology, we only model HealthcareLaw as a concept for any laws setting rules for the Healthcare domain. 

A set of specific laws for Dutch Healthcare have been defined as instances of this class. Since instances can cease to exist while concepts can not, the individual laws have not been modeled as classes in this ontology.'","'GezondheidszorgWet'",,"'Editorial: HealthcareLaw is a description imposed by some authority that sets forth rules governing some activity in the Healthcare and Cure domain and that can be enforced with penalties for noncompliance.'",,
http://purl.org/ozo/onz-g#HealthcareOffice,http://purl.org/ozo/onz-g#ServiceOrganization,,,,"'Zorgkantoor'",,"'Editorial: Zorgkantoor is een ServiceOrganisatie die in Nederland anno 2020 de Wet Langdurige Zorg uitvoert door contracten af te sluiten met een ZorgOrganisatie die een bepaald soort zorg en van een zekere duur gaat leveren aan een persoon die daar recht op heeft na een evaluatie en besluit van een andere ServiceOrganisatie, i.c. het Centrum Indicatiestelling Zorg.'	'In the Dutch situation anno 2020, HealthcareOffice is a ServiceOrganization that carries out a specific HealtcareLaw for which instances of HealthcareOffice contract some CareOrganization that will provide the amount and type of care some Person is entitled to according to some assessment and decision made by another ServiceOrganization.'",,
http://purl.org/ozo/onz-g#HealthcareProfessionRole,http://purl.org/ozo/onz-g#OccupationalRole,,,,"'Zorgprofessional'","'http://purl.bioontology.org/ontology/SNOMEDCT/106288005'","'Editorial: HealthcareProfessionRole is the Role of a Human who has had some form of professional training or a specific education and has the credentials to carry out a set of skilled tasks related to human Healthcare.'",,
http://purl.org/ozo/onz-g#HealthcareProxy,http://purl.org/ozo/onz-g#Certificate,,,,"'MedischeVolmacht'",,"'Editorial: MedischeVolmacht is een beschrijving waarin een Persoon een ander aanwijst om medische beslissingen te nemen wanneer de Persoon zelf geen beslissingen meer kan nemen over medische behandelingen of zijn eigen gezondheid door wilsonbekwaamheid veroorzaakt door ziekte of aandoeningen.'	'Editorial: HealthcareProxy describes who some Person has appointed to legally make healthcare decisions on their behalf, when this Person is incapable of making healthcare-related decisions.'",,
http://purl.org/ozo/onz-g#HearingInstrumentSpecialist,http://purl.org/ozo/onz-g#OccupationalRole,,,,"'Audicien'",,"'Editorial: HearingInstrumentSpecialist is the ProfessionRole of a Human who assesses Humans with hearing problems and who advises and tailors some hearing aid to improve the auditory perception.'","'http://purl.bioontology.org/ontology/SNOMEDCT/309421002'",
http://purl.org/ozo/onz-g#HomeCareOrganization,http://purl.org/ozo/onz-g#CareOrganization,,,,"'ThuiszorgOrganisatie'",,"'Editorial: HomeCareOrganization is a CareOrganization that provides care and domestic support at home for Persons who are (temporarily) not capable to carry out these tasks due to some disease, condition or disability.'	'Editorial: ThuiszorgOrganisatie is een ZorgOrganisatie die erop gericht is om zorg, verpleging en huishoudelijke ondersteuning te geven aan Personen die thuis wonen en die door ziekte, beperking of aandoening (tijdelijk) niet in staat zijn hier zelf in te voorzien.'",,
http://purl.org/ozo/onz-g#Hospice,http://purl.org/ozo/onz-g#CareOrganization,,,,"'Hospice'","'http://purl.bioontology.org/ontology/SNOMEDCT/284546000'","'Editorial: Hospice is a CareOrganization that provides care and support for Persons who are terminally ill.'	'Editorial: Hospice is een ZorgOrganisatie die er op gericht is zorg en ondersteuning te verlenen aan Personen met een terminale ziekte of aandoening.'",,
http://purl.org/ozo/onz-g#Hospital,http://purl.org/ozo/onz-g#CareOrganization,,,"'For specific types of Hospitals, we refer to the list of Hospitals provided in SnoMed. See the mapping provided to this term in SNOMED.'","'ZiekenhuisOrganisatie'",,"'Editorial: Hospital is a CareOrganization that provides specialized care and treatment for Humans.'	'Editorial: ZiekenhuisOrganisatie is een ZorgOrganisatie die gespecialiseerde zorg en behandeling verleent aan Personen.'","'http://purl.bioontology.org/ontology/SNOMEDCT/22232009'",
http://purl.org/ozo/onz-g#Human,http://purl.org/ozo/onz-g#Mammal,,,,"'Mens'","'http://purl.bioontology.org/ontology/SNOMEDCT/125676002'",,"'http://purl.bioontology.org/ontology/SNOMEDCT/337915000'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Human'",
http://purl.org/ozo/onz-g#HumanAnatomicalEntity,http://purl.org/ozo/onz-g#AnimalAnatomicalEntity,"'http://purl.org/sig/ont/fma/fma67135'",,"'Note that for instantiating where some condition such as a PressureUlcer is located on a Persons body, one is advised to use a onz-g:QualityValue, more specifically onz-g:PositionalValue. For a standardized set of values, e.g. 'upper left arm' one can reuse the vocabulary provided by Snomed (see specification for the class onz-g:PositionalValue), or, alternatively, the FMA.

As such, all subclasses of onz-g:AnatomicalStructure provide placeholders for future extensions if necessary, though we recommend to reuse FMA and/or SnoMed depending on the specific information need.'	'For an extensive scientifically motivated and medically approved ontology for the structure of the human body, we refer to the Foundational Model of Anatomy Ontology (FMA). For onz-g, we included a small set of subclasses of http://purl.org/sig/ont/fma/fma67135(= Post natal anatomical structure) that refer to FMA by means of SKOS mappings. 

The fully axiomatized version of FMA can be downloaded here: https://bioportal.bioontology.org/ontologies/FMA

Also see: 

-Rosse, C., & Mejino Jr, J. L. (2003). A reference ontology for biomedical informatics: the Foundational Model of Anatomy. Journal of biomedical informatics, 36(6), 478-500.

-http://sig.biostr.washington.edu/projects/fm/AboutFM.html'","'MenselijkeAnatomischeEntiteit'","'http://purl.bioontology.org/ontology/SNOMEDCT/123037004'","'HumanAnatomicalEntity is an OrganicObject 'which is generated by coordinated expression of the organisms own genes that guide its morphogenesis; has inherent 3D shape; its parts are connected and spatially related to one another in patterns determined by coordinated gene expression.'

Source: The Foundational Model of Anatomy Ontology (FMA).
(http://purl.org/sig/ont/fma.owl)'","'http://purl.org/sig/ont/fma/fma67135'",
http://purl.org/ozo/onz-g#IdentifierInformationObject,http://purl.org/ozo/onz-g#InformationObject,,,,"'IdentifierInformatieObject'","'http://purl.bioontology.org/ontology/SNOMEDCT/118522005'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Identifier'	'http://purl.bioontology.org/ontology/SNOMEDCT/423901009'","'Editorial: IdentifierDescription is an InformationObject that is used to (uniquely) identify some entity within some situation, such as an Employee, a Human, AccomodativeObject, BankAccount, etc.'",,
http://purl.org/ozo/onz-g#IncidentEvent,http://purl.org/ozo/onz-g#EventivePerdurant,,,"'The extension of this class is open to change, interpretation and context while no member of the extension is necessarily a member. As such, this class has no defined subclasses or 'one of' axioms.

See onz-g:CalamityEvent for more explanation and some examples.'","'IncidentGebeurtenis'",,"'Incident is een niet-beoogde of onverwachte gebeurtenis, die betrekking heeft op de kwaliteit van de zorg, en heeft geleid, had kunnen leiden of zou kunnen leiden tot schade bij de cliënt.

(Definitie 'incident' uit: Wet Kwaliteit, Klachten en Geschillen Zorg)'	'Editorial: IncidentEvent is an unintended and unexpected event related to quality of care and that may result, has resulted or could have resulted to some form of injury or damage  in some PatientInCare .

(Loosely translated definition of: 'incident' in: 'Wet Kwaliteit, Klachten en Geschillen Zorg' or Dutch legislation on Quality of Care and Complaints & Disputes.)'","'http://www.ICPS/ontologies/PatientSafetyIncident#Incident'",
http://purl.org/ozo/onz-g#IncreasingEvent,http://purl.org/ozo/onz-g#QuantityChangeEvent,,,,"'ToenameGebeurtenis'",,"'IncreasingEvent is the subclass of QuantityChangeEvent where the quantity of some Entity becomes more.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Increasing'",
http://purl.org/ozo/onz-g#InformationObject,http://purl.org/ozo/onz-g#NonPhysicalEndurant,,,"'Note that InformationObjects are not te be confused with tangible Objects. InformationObjects have no weight and can not be touched.  InformationObjects can be 'materialized' in books, digital formats and other content bearing objects.  

Also, note that InformationObjects can only have InformationObjects as their parts.

For the relation between InformationObject and ContentBearingObject, the onz-g defined the onz-g:bears and onz-g:borneBy properties.'","'AbstractInformatieObject'",,"'Editorial: InformationObject is a NonPhysicalEndurant that represents  'information' or a 'message'.'","'http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#information-object'",
http://purl.org/ozo/onz-g#InjuringEvent,http://purl.org/ozo/onz-g#DamagingEvent,,,"'Note that we pose no formal restrictions on what or who injures who. As such, 'John injured himself', 'the cat injured me', 'John injured Mary'  and 'his tight shoes injured him badly'  are all considered instances of onz-g:Injuring. Note that some instances of onz-g:InjuringEvent may also be labeled additionally as a onz-g:SelfHarmEvent if applicable in some context.

For the result of some InjuringEvent (an injury), we refer to onz-g:AbnormalOrganicMorphologyQuality and its subclasses.'","'VerwondingsGebeurtenis'",,"'http://www.ontologyportal.org/translations/SUMO.owl.txt#Injuring'	'Editorial: InjuringEvent is an InternalChange where some trauma or injury comes into existence in some OrganicObject, usually through some external cause or force.'",,
http://purl.org/ozo/onz-g#InstrumentCaseRole,http://purl.org/ozo/onz-g#CaseRole,,,"'Examples:

'Mary hit John with A BASEBALL BAT.'
'Mary flew to New York in THE NEWEST AIRBUS.''","'InstrumentCaseRole'",,"'Editorial: An InstrumentCaseRole is played by a participant of some Perdurant and is used by some agent to help bring about the Perdurant.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#instrument'",
